id,category_id,parent_id,type,lft,rgt,level,region,subregion,title,native,code,code3,address_format,postcode_required,has_states,can_ship,call_prefix,state,created,modified,created_by,modified_by,params
624,0,30,state,4907,4908,3,,,Borgou,,BO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
625,0,30,state,4909,4910,3,,,Collines,,CO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
626,0,30,state,4911,4912,3,,,Donga,,DO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
627,0,30,state,4913,4914,3,,,Kouffo,,KO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
628,0,30,state,4915,4916,3,,,Littoral,,LI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
629,0,30,state,4917,4918,3,,,Mono,,MO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
630,0,30,state,4919,4920,3,,,Oueme,,OU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
631,0,30,state,4921,4922,3,,,Plateau,,PL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
632,0,30,state,4923,4924,3,,,Zou,,ZO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
633,0,31,state,7411,7412,3,,,Devonshire,,DS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
634,0,31,state,7413,7414,3,,,Hamilton City,,HC,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
635,0,31,state,7415,7416,3,,,Hamilton,,HA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
636,0,31,state,7417,7418,3,,,Paget,,PG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
637,0,31,state,7419,7420,3,,,Pembroke,,PB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
638,0,31,state,7421,7422,3,,,Saint George City,,GC,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
639,0,31,state,7423,7424,3,,,Saint George's,,SG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
640,0,31,state,7425,7426,3,,,Sandys,,SA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
641,0,31,state,7427,7428,3,,,Smith's,,SM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
642,0,31,state,7429,7430,3,,,Southampton,,SH,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
643,0,31,state,7431,7432,3,,,Warwick,,WA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
644,0,32,state,273,274,3,,,Bumthang,,BUM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
645,0,32,state,275,276,3,,,Chukha,,CHU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
646,0,32,state,277,278,3,,,Dagana,,DAG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
647,0,32,state,279,280,3,,,Gasa,,GAS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
648,0,32,state,281,282,3,,,Haa,,HAA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
649,0,32,state,283,284,3,,,Lhuntse,,LHU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
650,0,32,state,285,286,3,,,Mongar,,MON,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
651,0,32,state,287,288,3,,,Paro,,PAR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
652,0,32,state,289,290,3,,,Pemagatshel,,PEM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
653,0,32,state,291,292,3,,,Punakha,,PUN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
654,0,32,state,293,294,3,,,Samdrup Jongkhar,,SJO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
655,0,32,state,295,296,3,,,Samtse,,SAT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
656,0,32,state,297,298,3,,,Sarpang,,SAR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
657,0,32,state,299,300,3,,,Thimphu,,THI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
658,0,32,state,301,302,3,,,Trashigang,,TRG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
659,0,32,state,303,304,3,,,Trashiyangste,,TRY,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
660,0,32,state,305,306,3,,,Trongsa,,TRO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
661,0,32,state,307,308,3,,,Tsirang,,TSI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
662,0,32,state,309,310,3,,,Wangdue Phodrang,,WPH,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
663,0,32,state,311,312,3,,,Zhemgang,,ZHE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
664,0,33,state,7435,7436,3,,,Beni,,BEN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
665,0,33,state,7437,7438,3,,,Chuquisaca,,CHU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
666,0,33,state,7439,7440,3,,,Cochabamba,,COC,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
667,0,33,state,7441,7442,3,,,La Paz,,LPZ,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
668,0,33,state,7443,7444,3,,,Oruro,,ORU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
669,0,33,state,7445,7446,3,,,Pando,,PAN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
670,0,33,state,7447,7448,3,,,Potosi,,POT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
671,0,33,state,7449,7450,3,,,Santa Cruz,,SCZ,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
672,0,33,state,7451,7452,3,,,Tarija,,TAR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
673,0,34,state,2273,2274,3,,,Brcko district,,BRO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
674,0,34,state,2275,2276,3,,,Unsko-Sanski Kanton,,FUS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
675,0,34,state,2277,2278,3,,,Posavski Kanton,,FPO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
676,0,34,state,2279,2280,3,,,Tuzlanski Kanton,,FTU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
677,0,34,state,2281,2282,3,,,Zenicko-Dobojski Kanton,,FZE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
678,0,34,state,2283,2284,3,,,Bosanskopodrinjski Kanton,,FBP,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
679,0,34,state,2285,2286,3,,,Srednjebosanski Kanton,,FSB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
680,0,34,state,2287,2288,3,,,Hercegovacko-neretvanski Kanton,,FHN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
681,0,34,state,2289,2290,3,,,Zapadnohercegovacka Zupanija,,FZH,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
682,0,34,state,2291,2292,3,,,Kanton Sarajevo,,FSA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
683,0,34,state,2293,2294,3,,,Zapadnobosanska,,FZA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
684,0,34,state,2295,2296,3,,,Banja Luka,,SBL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
685,0,34,state,2297,2298,3,,,Doboj,,SDO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
686,0,34,state,2299,2300,3,,,Bijeljina,,SBI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
687,0,34,state,2301,2302,3,,,Vlasenica,,SVL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
688,0,34,state,2303,2304,3,,,Sarajevo-Romanija or Sokolac,,SSR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
689,0,34,state,2305,2306,3,,,Foca,,SFO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
690,0,34,state,2307,2308,3,,,Trebinje,,STR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
691,0,35,state,4927,4928,3,,,Central,,CE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
692,0,35,state,4929,4930,3,,,Ghanzi,,GH,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
693,0,35,state,4931,4932,3,,,Kgalagadi,,KD,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
694,0,35,state,4933,4934,3,,,Kgatleng,,KT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
695,0,35,state,4935,4936,3,,,Kweneng,,KW,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
696,0,35,state,4937,4938,3,,,Ngamiland,,NG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
697,0,35,state,4939,4940,3,,,North East,,NE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
698,0,35,state,4941,4942,3,,,North West,,NW,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
699,0,35,state,4943,4944,3,,,South East,,SE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
700,0,35,state,4945,4946,3,,,Southern,,SO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
701,0,37,state,7455,7456,3,,,Acre,,AC,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
702,0,37,state,7457,7458,3,,,Alagoas,,AL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
703,0,37,state,7459,7460,3,,,Amapá,,AP,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
704,0,37,state,7461,7462,3,,,Amazonas,,AM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
705,0,37,state,7463,7464,3,,,Bahia,,BA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
706,0,37,state,7465,7466,3,,,Ceará,,CE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
707,0,37,state,7467,7468,3,,,Distrito Federal,,DF,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
708,0,37,state,7469,7470,3,,,Espírito Santo,,ES,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
709,0,37,state,7471,7472,3,,,Goiás,,GO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
710,0,37,state,7473,7474,3,,,Maranhão,,MA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
711,0,37,state,7475,7476,3,,,Mato Grosso,,MT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
712,0,37,state,7477,7478,3,,,Mato Grosso do Sul,,MS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
713,0,37,state,7479,7480,3,,,Minas Gerais,,MG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
714,0,37,state,7481,7482,3,,,Pará,,PA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
715,0,37,state,7483,7484,3,,,Paraíba,,PB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
716,0,37,state,7485,7486,3,,,Paraná,,PR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
717,0,37,state,7487,7488,3,,,Pernambuco,,PE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
718,0,37,state,7489,7490,3,,,Piauí,,PI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
719,0,37,state,7491,7492,3,,,Rio de Janeiro,,RJ,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
720,0,37,state,7493,7494,3,,,Rio Grande do Norte,,RN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
721,0,37,state,7495,7496,3,,,Rio Grande do Sul,,RS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
722,0,37,state,7497,7498,3,,,Rondônia,,RO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
723,0,37,state,7499,7500,3,,,Roraima,,RR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
724,0,37,state,7501,7502,3,,,Santa Catarina,,SC,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
725,0,37,state,7503,7504,3,,,São Paulo,,SP,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
726,0,37,state,7505,7506,3,,,Sergipe,,SE,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
727,0,37,state,7507,7508,3,,,Tocantins,,TO,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
728,0,38,state,4949,4950,3,,,Peros Banhos,,PB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
729,0,38,state,4951,4952,3,,,Salomon Islands,,SI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
730,0,38,state,4953,4954,3,,,Nelsons Island,,NI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
731,0,38,state,4955,4956,3,,,Three Brothers,,TB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
732,0,38,state,4957,4958,3,,,Eagle Islands,,EA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
733,0,38,state,4959,4960,3,,,Danger Island,,DI,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
734,0,38,state,4961,4962,3,,,Egmont Islands,,EG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
735,0,38,state,4963,4964,3,,,Diego Garcia,,DG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
736,0,39,state,315,316,3,,,Belait,,BEL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
737,0,39,state,317,318,3,,,Brunei and Muara,,BRM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
738,0,39,state,319,320,3,,,Temburong,,TEM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
739,0,39,state,321,322,3,,,Tutong,,TUT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
740,0,40,state,2311,2312,3,,,Blagoevgrad,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
741,0,40,state,2313,2314,3,,,Burgas,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
742,0,40,state,2315,2316,3,,,Dobrich,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
743,0,40,state,2317,2318,3,,,Gabrovo,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
744,0,40,state,2319,2320,3,,,Haskovo,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
745,0,40,state,2321,2322,3,,,Kardjali,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
746,0,40,state,2323,2324,3,,,Kyustendil,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
747,0,40,state,2325,2326,3,,,Lovech,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
748,0,40,state,2327,2328,3,,,Montana,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
749,0,40,state,2329,2330,3,,,Pazardjik,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
750,0,40,state,2331,2332,3,,,Pernik,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
751,0,40,state,2333,2334,3,,,Pleven,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
752,0,40,state,2335,2336,3,,,Plovdiv,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
753,0,40,state,2337,2338,3,,,Razgrad,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
754,0,40,state,2339,2340,3,,,Shumen,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
755,0,40,state,2341,2342,3,,,Silistra,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
756,0,40,state,2343,2344,3,,,Sliven,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
757,0,40,state,2345,2346,3,,,Smolyan,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
758,0,40,state,2347,2348,3,,,Sofia,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
759,0,40,state,2349,2350,3,,,Sofia - town,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
760,0,40,state,2351,2352,3,,,Stara Zagora,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
761,0,40,state,2353,2354,3,,,Targovishte,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
762,0,40,state,2355,2356,3,,,Varna,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
763,0,40,state,2357,2358,3,,,Veliko Tarnovo,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
764,0,40,state,2359,2360,3,,,Vidin,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
765,0,40,state,2361,2362,3,,,Vratza,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
766,0,40,state,2363,2364,3,,,Yambol,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
767,0,40,state,2365,2366,3,,,Ruse,,,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
768,0,41,state,4967,4968,3,,,Bale,,BAL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
769,0,41,state,4969,4970,3,,,Bam,,BAM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
770,0,41,state,4971,4972,3,,,Banwa,,BAN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
771,0,41,state,4973,4974,3,,,Bazega,,BAZ,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
772,0,41,state,4975,4976,3,,,Bougouriba,,BOR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
773,0,41,state,4977,4978,3,,,Boulgou,,BLG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
774,0,41,state,4979,4980,3,,,Boulkiemde,,BOK,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
775,0,41,state,4981,4982,3,,,Comoe,,COM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
776,0,41,state,4983,4984,3,,,Ganzourgou,,GAN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
777,0,41,state,4985,4986,3,,,Gnagna,,GNA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
778,0,41,state,4987,4988,3,,,Gourma,,GOU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
779,0,41,state,4989,4990,3,,,Houet,,HOU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
780,0,41,state,4991,4992,3,,,Ioba,,IOA,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
781,0,41,state,4993,4994,3,,,Kadiogo,,KAD,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
782,0,41,state,4995,4996,3,,,Kenedougou,,KEN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
783,0,41,state,4997,4998,3,,,Komondjari,,KOD,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
784,0,41,state,4999,5000,3,,,Kompienga,,KOP,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
785,0,41,state,5001,5002,3,,,Kossi,,KOS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
786,0,41,state,5003,5004,3,,,Koulpelogo,,KOL,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
787,0,41,state,5005,5006,3,,,Kouritenga,,KOT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
788,0,41,state,5007,5008,3,,,Kourweogo,,KOW,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
789,0,41,state,5009,5010,3,,,Leraba,,LER,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
790,0,41,state,5011,5012,3,,,Loroum,,LOR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
791,0,41,state,5013,5014,3,,,Mouhoun,,MOU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
792,0,41,state,5015,5016,3,,,Nahouri,,NAH,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
793,0,41,state,5017,5018,3,,,Namentenga,,NAM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
794,0,41,state,5019,5020,3,,,Nayala,,NAY,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
795,0,41,state,5021,5022,3,,,Noumbiel,,NOU,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
796,0,41,state,5023,5024,3,,,Oubritenga,,OUB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
797,0,41,state,5025,5026,3,,,Oudalan,,OUD,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
798,0,41,state,5027,5028,3,,,Passore,,PAS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
799,0,41,state,5029,5030,3,,,Poni,,PON,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
800,0,41,state,5031,5032,3,,,Sanguie,,SAG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
801,0,41,state,5033,5034,3,,,Sanmatenga,,SAM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
802,0,41,state,5035,5036,3,,,Seno,,SEN,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
803,0,41,state,5037,5038,3,,,Sissili,,SIS,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
804,0,41,state,5039,5040,3,,,Soum,,SOM,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
805,0,41,state,5041,5042,3,,,Sourou,,SOR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
806,0,41,state,5043,5044,3,,,Tapoa,,TAP,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
807,0,41,state,5045,5046,3,,,Tuy,,TUY,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
808,0,41,state,5047,5048,3,,,Yagha,,YAG,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
809,0,41,state,5049,5050,3,,,Yatenga,,YAT,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
810,0,41,state,5051,5052,3,,,Ziro,,ZIR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
811,0,41,state,5053,5054,3,,,Zondoma,,ZOD,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
812,0,41,state,5055,5056,3,,,Zoundweogo,,ZOW,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
813,0,42,state,5059,5060,3,,,Bubanza,,BB,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
814,0,42,state,5061,5062,3,,,Bujumbura,,BJ,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
815,0,42,state,5063,5064,3,,,Bururi,,BR,,,0,0,1,,1,2022-12-27 16:26:51,2022-12-27 16:26:51,1,0,[]
